trial,stack,class,duration,H_amp,V_amp,H_vel,V_vel,EyeRT,ArmRT,arm_duration,ArmRT2,button1,button2,delay,sac ang,targR,targL
10267,366,4,68,-18.04,-20.1,-465.71,-531.26,347,397,139,457,4,1,100,-131.90837092912,-135,45
20338,367,4,66,-17.15,-23.41,-443,-599.56,383,407,135,458,4,1,200,-126.226240661636,-135,45
20360,366,4,68,-21.89,-26.69,-574.85,-688.45,339,397,122,442,4,1,200,-129.357143382344,-135,45
20365,368,4,68,-22.34,-24.27,-573.59,-615.72,323,372,129,417,4,1,0,-132.628883937242,-135,45
20383,368,4,66,-17.06,-20.44,-447.67,-517.31,329,381,125,453,4,1,100,-129.849657477342,-135,45
20385,367,4,68,-18.56,-22.99,-475.06,-586.09,271,309,144,372,4,1,300,-128.914198753248,-135,45
20404,366,4,66,-17.14,-23.19,-434.72,-604.77,369,381,134,438,4,1,400,-126.468539685238,-135,45
30438,368,4,68,-25.78,-24.23,-660.42,-643.8,359,343,179,401,4,1,100,-136.775245704673,-135,45
30446,366,4,44,-12.89,-15.42,-460.63,-544.94,365,346,134,395,4,1,0,-129.893173668349,-135,45
30472,367,4,68,-17.12,-20.82,-441.48,-521.31,319,349,133,400,4,1,400,-129.429991369571,-135,45
30511,367,4,70,-18.88,-24.28,-474.3,-608.37,283,331,136,404,4,1,100,-127.868448259372,-135,45
30529,366,4,78,-21.59,-23.78,-539.35,-533.44,271,328,155,398,4,1,500,-132.236490193257,-135,45
30535,368,4,74,-19.67,-25.31,-478.98,-607.1,305,352,152,428,4,1,200,-127.853036051395,-135,45
30554,367,4,66,-20.73,-24.87,-538.99,-654.58,383,386,144,441,4,1,0,-129.812368550949,-135,45
30564,366,4,70,-20.51,-31.98,-527.91,-786.68,299,344,133,399,4,1,0,-122.673609161752,-135,45
30599,368,4,68,-20.93,-30.77,-546.64,-807.62,269,325,136,390,4,1,400,-124.223850430893,-135,45
40602,368,4,66,-18.06,-31.51,-478.35,-830.99,275,351,158,412,4,1,500,-119.819237992383,-135,45
40610,366,4,70,-24.73,-29.36,-610.51,-733.87,319,369,128,427,4,1,500,-130.107517303447,-135,45
40617,367,4,66,-21.19,-26.59,-564.65,-727.72,347,398,122,440,4,1,0,-128.551906725317,-135,45
40665,368,4,68,-17.45,-23.06,-440.88,-586.68,281,335,136,423,4,1,200,-127.115579681806,-135,45
40674,367,4,66,-16.29,-22.31,-431.4,-573.35,275,331,123,395,4,1,400,-126.135642501316,-135,45
40693,366,4,68,-21.82,-20.35,-552.06,-528.65,247,270,123,336,4,1,400,-136.996459702924,-135,45
40714,366,4,68,-21.47,-18.31,-552.1,-473.49,213,236,127,301,4,1,500,-139.541861915385,-135,45
40719,368,4,66,-11.52,-20.59,-290.68,-532.17,145,261,131,322,4,1,300,-119.226790477282,-135,45
40721,367,4,66,-20.64,-25.56,-533.99,-661.9,265,316,136,380,4,1,300,-128.921281758991,-135,45
50781,367,4,74,-16.41,-20.94,-412.18,-501,281,317,150,405,4,1,400,-128.084649794832,-135,45
50788,366,4,70,-20.11,-21.11,-514.76,-527.91,227,273,152,356,4,1,400,-133.610273095908,-135,45
50789,368,4,72,-19.89,-22.25,-481.4,-529.56,277,332,141,388,4,1,200,-131.794567204631,-135,45
50837,367,4,70,-21.21,-18.22,-532.37,-439.67,319,332,136,380,4,1,400,-139.336473259278,-135,45
50842,368,4,68,-18.61,-20.52,-497.65,-509.35,307,335,151,385,4,1,100,-132.205516215281,-135,45
50879,366,4,70,-20.2,-22.54,-520.41,-558.26,225,290,136,351,4,1,100,-131.866204889925,-135,45
50897,367,4,100919,99999.65,99998.83,-4.52,35.25,-102306,369,138,451,4,1,400,44.9997650855186,-135,45
50909,366,4,68,-21.86,-21.32,-575.78,-531.28,257,303,140,363,4,1,400,-135.716491619997,-135,45
50910,368,4,74,-22.4,-25.08,-543.4,-589.08,259,334,137,375,4,1,400,-131.76937813257,-135,45
60944,367,4,70,-20.81,-20.44,-525.63,-489.51,325,351,150,397,4,1,400,-135.513911997828,-135,45
60951,366,4,72,-20.09,-17.73,-480.14,-422.78,323,331,152,385,4,1,200,-138.570675346289,-135,45
60953,368,4,72,-22.62,-20.21,-571.43,-481.88,283,361,186,442,4,1,400,-138.220578388332,-135,45
64,366,5,64,-14.74,0.52,-381.36,14.52,397,292,155,334,4,1,100,177.979548532844,-180,0
78,368,5,64,-17.09,2.58,-441.33,52.67,375,304,163,413,4,1,0,171.415141577722,-180,0
88,367,5,58,1.87,-7.91,44.85,-207.33,-57,389,142,417,4,1,0,-76.6989350779228,-180,0
120,368,5,64,-18.06,-3.54,-478.13,-101.38,381,335,151,443,4,1,200,-168.909871228417,-180,0
133,366,5,64,-19.04,-1.67,-500.15,-48.28,389,334,165,374,4,1,200,-174.987410149571,-180,0
134,367,5,64,-17.71,-0.13,-461.39,-11.06,509,375,145,393,4,1,400,-179.5794287092,-180,0
10195,366,5,64,-17.03,-4.62,-442.35,-124.33,543,309,164,351,4,1,0,-164.821773046937,-180,0
10200,368,5,66,-19.23,-2.64,-503.48,-86.31,353,338,149,367,4,1,200,-172.182986220865,-180,0
10230,367,5,64,-13.97,-2.09,-366.99,-43.23,387,300,127,316,4,1,100,-171.49129668373,-180,0
10262,366,5,64,-15.67,-0.11,-404.94,-10.59,349,292,167,338,4,1,500,-179.597802665896,-180,0
10273,367,5,64,-17.28,-2.85,-445.38,-72.81,391,351,130,387,4,1,0,-170.634488366439,-180,0
10278,368,5,66,14.92,-2.34,376.19,-61.26,373,326,149,326,1,4,0,-8.91345715622692,-180,0
20334,368,5,64,-15.75,-0.68,-408.4,-23.51,371,300,151,327,4,1,200,-177.527812783656,-180,0
20344,367,5,62,-13.51,-5.79,-359.96,-180.06,395,296,156,329,4,1,400,-156.801409486352,-180,0
20357,366,5,62,-17.3,-2.79,-455.73,-76.93,371,285,151,327,4,1,200,-170.83869422242,-180,0
20379,367,5,101145,99998.69,100000.42,-2.9,20.47,-102426,241,179,305,4,1,300,45.0004956106982,-180,0
20397,366,5,36,11.28,-2.98,420.81,-107.45,629,279,158,296,1,4,400,-14.7985539699774,-180,0
20422,368,5,64,-12.08,-0.99,-309.84,-24.93,403,327,126,327,1,4,500,-175.314872517769,-180,0
30434,366,5,62,-19.21,-0.97,-509.67,-39.63,409,408,157,422,4,1,200,-177.109331416865,-180,0
30441,367,5,66,-17.92,-8.17,-463.01,-209.9,417,339,166,382,4,1,0,-155.491037639509,-180,0
30484,368,5,66,-16.61,-0.3,-424.05,-11.07,455,324,154,360,4,1,400,-178.965270009131,-180,0
30494,367,5,64,-11.08,-3.37,-278.18,-86.51,389,283,123,307,4,1,0,-163.082776017291,-180,0
30540,368,5,66,-17.77,0.87,-470.83,4.97,355,350,125,379,4,1,200,177.197098607493,-180,0
30542,366,5,64,17,-8.19,439.73,-216.22,385,433,122,465,1,4,0,-25.7231259229328,-180,0
30570,366,5,64,-18.71,-6.31,-491.03,-180.43,351,328,141,391,4,1,0,-161.363177068613,-180,0
30572,367,5,66,17.68,-8.75,450.12,-241.9,347,315,147,348,4,1,300,-26.3312451678516,-180,0
30598,368,5,64,13.51,0.78,347.01,11.64,283,319,132,363,4,1,100,3.30430427697218,-180,0
40622,368,5,0,-99997.02,-100000.02,0,0,-99999,276,143,295,4,1,100,-134.999140550588,-180,0
40628,366,5,60,-12.43,-2.54,-332.46,-64.55,439,313,132,331,4,1,0,-168.450930555195,-180,0
40638,367,5,60,-13.23,-0.37,-352.85,-23.35,379,343,132,368,4,1,200,-178.398041266422,-180,0
40698,367,5,66,15.39,-5.51,392.97,-158.89,271,323,111,338,4,1,200,-19.6986213745803,-180,0
40708,368,5,66,-14.91,-3.58,-379.87,-91.51,391,333,146,381,4,1,0,-166.498453282447,-180,0
40709,366,5,64,13.77,-8.38,355.44,-222.67,275,329,143,364,4,1,400,-31.3234125158146,-180,0
40757,366,5,64,-17.75,-3.34,-461.58,-80.72,383,281,152,325,4,1,200,-169.343319363012,-180,0
40761,368,5,64,-16.8,-4.74,-440.12,-128.59,387,294,139,330,4,1,100,-164.243966231417,-180,0
40763,367,5,64,-16.83,-2.26,-433.22,-67.08,341,268,154,321,4,1,300,-172.351844614111,-180,0
50771,367,5,62,-16.82,1.6,-442.47,31.52,363,361,160,409,4,1,300,174.56609811088,-180,0
50785,366,5,66,-17.55,-0.32,-456.4,-15.06,347,328,138,361,4,1,400,-178.955406383247,-180,0
50794,368,5,68,21.43,-4.35,542.62,-120.49,319,321,120,347,4,1,200,-11.4743683404398,-180,0
50843,366,5,66,-18.73,-3.84,-481.58,-89.15,349,304,131,331,4,1,500,-168.413846295649,-180,0
50873,368,5,70,15.48,-2.63,374.76,-87.93,273,329,128,358,4,1,100,-9.64228951328957,-180,0
50878,367,5,66,-17.5,-3.97,-450.59,-104.94,361,321,116,335,4,1,100,-167.218377689795,-180,0
50882,366,5,64,-15.32,-6.48,-397.04,-165.78,357,299,140,331,4,1,500,-157.072779952476,-180,0
50894,368,5,70,-20.52,-6.33,-530.95,-169.17,363,287,132,309,4,1,500,-162.856076455405,-180,0
50906,367,5,64,-18.62,-3.12,-487.72,-93.31,351,315,154,374,4,1,400,-170.487785972894,-180,0
60940,368,5,66,-17.98,-1.59,-465.1,-45.58,357,303,156,332,4,1,0,-174.946389045983,-180,0
43,366,6,78,-18.84,19.85,-506.82,481.8,387,298,145,309,4,1,400,133.504636922849,135,-45
82,367,6,72,-20.26,24.65,-532.97,603.37,361,391,150,402,4,1,400,129.417014178266,135,-45
83,368,6,62,3.26,6.33,73.28,156.75,67,339,162,372,4,1,400,62.7511748726753,135,-45
103,368,6,82,-21.75,18.86,-581.28,434.53,391,371,161,401,4,1,400,139.070576675798,135,-45
123,366,6,74,-24.78,19.41,-663.03,466.96,359,353,136,361,4,1,100,141.928651075765,135,-45
136,367,6,72,-20.06,19.02,-533.64,473.49,443,407,155,419,4,1,400,136.52439994795,135,-45
10184,367,6,74,-21.69,16.32,-577.49,396.46,365,341,140,352,4,1,0,143.041448477826,135,-45
10192,368,6,72,-20.88,13.07,-556.96,320.52,421,266,126,268,1,4,100,147.955168780928,135,-45
10231,366,6,78,-24.5,17.97,-633.94,431.62,355,347,137,368,4,1,500,143.741093364758,135,-45
10245,366,6,74,-21.93,22.15,-570.08,536.03,363,329,144,342,4,1,200,134.714043402153,135,-45
10256,367,6,76,-18.08,21.34,-480.1,495.07,375,348,143,359,4,1,300,130.272446345345,135,-45
10283,368,6,74,-19.65,20.77,-529.12,497.19,365,331,150,371,4,1,400,133.412794229947,135,-45
20343,368,6,74,-16.42,18.18,-433.1,445.07,371,343,122,346,4,1,0,132.088042393906,135,-45
20353,366,6,68,-17.75,13.96,-460.78,344.36,421,359,131,366,4,1,200,141.815697361054,135,-45
20358,367,6,72,-17.33,19.95,-443.22,481.33,367,283,133,308,1,4,300,130.979921506361,135,-45
20386,368,6,76,-17.82,21.22,-471.58,499.52,417,412,141,425,4,1,500,130.02265969025,135,-45
20409,367,6,74,-22.6,19.13,-607.03,452.79,413,346,140,356,4,1,200,139.753414968593,135,-45
20415,366,6,72,-16.39,15.62,-436.06,369.14,401,354,131,357,4,1,200,136.377983246305,135,-45
30468,367,6,72,-21.81,17.68,-561.68,426.49,375,344,143,356,4,1,500,140.970484999443,135,-45
30473,366,6,76,-16.9,12.83,-441.07,301.65,435,350,140,369,1,4,100,142.795264208326,135,-45
30485,368,6,74,-18.43,17.99,-475.43,447.81,367,300,141,819,4,1024,400,135.692172338258,135,-45
30515,367,6,66,15.04,-24.3,383.33,-631.12,251,277,149,294,4,1,500,-58.2453904866679,135,-45
30522,366,6,72,-19.66,25.09,-513.52,623.17,403,373,143,386,4,1,500,128.081508005436,135,-45
30531,368,6,70,-19.72,22.03,-506.04,557.62,409,330,162,358,4,1,300,131.833091282548,135,-45
30555,367,6,84,-21.62,19.52,-559.06,458.29,497,361,143,375,4,1,500,137.922138954478,135,-45
30574,366,6,76,-19.02,18.09,-491.65,427.85,433,325,148,332,4,1,500,136.435567884157,135,-45
30589,368,6,76,-19.88,24.37,-519.55,573.53,359,319,137,325,4,1,0,129.206089046816,135,-45
40606,368,6,68,14.51,-33.49,355.86,-879.33,349,343,131,936,1,1024,200,-66.5746681262527,135,-45
40612,366,6,74,12.71,-34.34,305.4,-815.85,365,385,147,405,4,1,200,-69.6893627236616,135,-45
40626,367,6,70,18.89,-27.07,475.13,-706.35,237,328,134,336,4,1,0,-55.091876472706,135,-45
40680,367,6,68,14.17,-17.29,355.73,-421.49,229,277,160,289,1,4,400,-50.6637062580206,135,-45
40701,368,6,68,12.71,-20.5,308.24,-544.44,315,352,135,366,4,1,400,-58.2010871757056,135,-45
40704,366,6,70,-18.26,15.35,-480.42,379.02,401,359,145,381,4,1,300,139.948406998521,135,-45
40722,368,6,74,11.99,-23.99,284.01,-573.13,201,293,139,314,4,1,500,-63.4445028964558,135,-45
40740,366,6,72,-18.84,18.14,-494.61,434.6,373,327,138,347,4,1,300,136.08443094646,135,-45
40760,367,6,72,-19.59,14.51,-516.43,338.1,387,359,124,373,4,1,0,143.473243046435,135,-45
50786,366,6,72,-18.7,19.74,-498.98,476.07,357,328,132,333,4,1,500,133.450232100098,135,-45
50807,368,6,74,-19.39,21.44,-504.96,517.15,343,331,148,357,4,1,100,132.125696792605,135,-45
50812,367,6,70,10.7,-26.48,268.38,-684.73,345,384,151,388,1,4,300,-67.9974228036249,135,-45
50840,367,6,68,12.95,-18.54,318.43,-494.96,223,284,149,298,4,1,500,-55.0660954064474,135,-45
50861,366,6,86,-21.9,14.71,-551.78,308.22,375,324,145,344,4,1,400,146.111156912811,135,-45
50864,368,6,88,-20.32,22.97,-532.65,511.47,387,307,126,313,4,1,400,131.497006556004,135,-45
50895,366,6,74,-21.02,21.71,-551.49,523.75,369,300,149,324,4,1,400,134.074873574386,135,-45
50920,367,6,68,17.83,-16.79,432.72,-427.57,159,245,125,250,4,1,0,-43.2793270975251,135,-45
50931,368,6,84,-17.68,16.47,-464.3,374.84,359,293,125,303,4,1,300,137.029250458306,135,-45
60942,367,6,70,-21.1,14.81,-558.44,359.17,407,333,150,337,4,1,200,144.93514699418,135,-45
47,366,7,72,-1.35,13.33,-43.09,322.71,241,333,146,348,4,1,200,95.7829308823339,90,-90
63,367,7,72,1.28,14.55,31.4,341.88,223,341,143,372,4,1,200,84.9724894595086,90,-90
73,368,7,68,1.41,14.08,22.09,339.91,263,377,172,419,4,1,100,84.2813489510827,90,-90
99,366,7,70,1.22,13.89,20.6,338.56,241,374,178,458,4,1,100,84.9804229380764,90,-90
118,368,7,72,-0.41,16.39,-12.5,387.54,229,361,166,395,4,1,300,91.4329695821237,90,-90
119,367,7,70,0.08,15.26,3.52,377.06,263,310,153,342,4,1,300,89.6996316926505,90,-90
10177,368,7,72,-0.69,12.69,-19.52,299.51,279,365,145,388,4,1,500,93.1123086092055,90,-90
10207,366,7,72,0.27,16.92,-1.22,411.37,239,368,128,383,4,1,100,89.085783239551,90,-90
10214,367,7,74,1.77,16.99,45.85,395.23,241,364,133,387,1,4,100,84.052441920983,90,-90
10242,366,7,100989,100000.89,99996.71,122.44,-177.72,-101906,414,127,435,1,4,0,44.9988025038384,90,-90
10255,367,7,76,1.3,17.89,26.82,418.39,263,353,132,366,4,1,100,85.8438331617456,90,-90
10287,368,7,100,-1.46,15.67,-46.66,349.19,251,370,136,392,4,1,100,95.3229758588802,90,-90
20333,367,7,74,1.47,21.39,31.15,515.38,33,423,143,423,1,4,300,86.0686033686536,90,-90
20368,368,7,0,0,0,0,0,-99999,351,118,366,1,4,400,0,90,-90
20374,366,7,74,-8.74,13.35,-250.81,323.78,201,314,155,339,4,1,300,123.212032830638,90,-90
20378,367,7,70,1.12,18.04,24.45,451.67,213,342,140,351,4,1,300,86.4473938592258,90,-90
20382,368,7,72,6.15,15.46,157.3,361.53,271,365,138,387,4,1,100,68.3072988934414,90,-90
20407,366,7,72,-0.2,17.42,-12.02,422.1,245,328,152,358,4,1,200,90.6577871669086,90,-90
30443,368,7,40,-0.33,14.64,-4.33,569.07,415,391,135,408,4,1,500,91.2912845575389,90,-90
30467,367,7,72,-0.07,19.37,-12.28,474.58,225,371,134,375,4,1,500,90.2070566394617,90,-90
30477,366,7,72,0.89,14.16,20.74,325.9,301,338,141,347,4,1,400,86.4035132303136,90,-90
30497,366,7,74,2.15,16.47,40.58,391.38,293,370,143,370,1,4,300,82.5626432379531,90,-90
30516,367,7,110,-0.31,21.65,-18.83,504.03,313,399,135,401,1,4,200,90.8203454010442,90,-90
30524,368,7,70,0.29,23.33,-4.38,580.13,263,334,136,339,4,1,500,89.2878302464333,90,-90
30553,366,7,101289,99999.1,99996.13,6.6,35.8,-102646,340,147,348,1,4,300,44.9991491373812,90,-90
30566,367,7,76,-1.34,19.26,-32.1,452.7,301,372,146,391,1,4,200,93.9798973274503,90,-90
30571,368,7,114,1.82,19.68,38.38,444.72,293,373,146,383,1,4,0,84.7163335783731,90,-90
40629,366,7,78,-0.4,14.21,-17.21,330.67,243,331,137,342,4,1,300,91.6124040371288,90,-90
40633,368,7,70,-0.95,20.52,-23.85,507.79,239,335,129,337,4,1,400,92.6506896834218,90,-90
40642,367,7,68,-0.81,13.92,-29.3,345.29,243,357,145,365,4,1,200,93.3302662402513,90,-90
40664,366,7,66,-1.2,11.6,-29.51,291.83,263,366,146,374,4,1,0,95.9061411137705,90,-90
40668,368,7,78,-0.76,15.49,-24.3,342.71,211,365,132,373,4,1,300,92.8089026139618,90,-90
40678,367,7,44,-0.28,13.83,2.62,486.55,415,414,115,958,1,2048,400,91.1598428669721,90,-90
40759,367,7,70,1.09,17.53,31.23,429.2,251,364,120,385,1,4,200,86.4419794367744,90,-90
40762,368,7,68,1.45,17.22,31.95,431.08,209,337,139,363,4,1,300,85.1867968803725,90,-90
40765,366,7,74,1.02,17.05,28.32,406.3,271,371,132,374,4,1,500,86.5764149492037,90,-90
50782,368,7,70,1.24,18.83,22.09,480.38,325,373,120,379,1,4,300,86.2323773719935,90,-90
50787,366,7,64,0.32,12.15,7.9,306.83,299,413,139,433,4,1,500,88.4913241265221,90,-90
50810,367,7,72,-1.06,18.25,-32.25,439.05,233,306,142,326,4,1,200,93.324129781382,90,-90
50852,368,7,70,6.95,14.54,173.44,351.67,211,339,132,352,4,1,300,64.4525853187783,90,-90
50858,366,7,72,2.32,22.3,54.33,552.02,237,323,139,355,4,1,400,84.0605504479554,90,-90
50863,367,7,76,0.79,19.86,4.72,468.9,279,355,117,363,1,4,400,87.7220637204447,90,-90
50903,367,7,76,2.08,17.86,46.33,421.24,243,347,126,361,4,1,300,83.3571801238767,90,-90
50919,366,7,74,1.64,17.37,33.03,412.65,279,381,123,919,1,2048,400,84.6063701291554,90,-90
50925,368,7,70,-0.8,16.48,-27.15,406.24,265,358,142,365,4,1,400,92.7791668640721,90,-90
60939,366,7,46,-1.15,12.26,-29.71,402.26,349,330,136,360,1,4,300,95.3587204507671,90,-90
39,366,8,100911,99999.31,100002.13,10.8,17.47,-102366,309,130,337,1,4,400,45.0008078646745,45,-135
79,367,8,72,21.33,22.25,535.98,537.18,403,340,132,364,1,4,0,46.2093687179607,45,-135
85,368,8,76,21.51,17.47,549.06,409.28,557,332,161,379,4,1,200,39.0828263872911,45,-135
101,368,8,78,18.59,13.82,477.6,302.45,585,312,139,375,4,1,300,36.6274976764066,45,-135
129,367,8,108,16.98,16.38,438.31,323.98,309,312,129,323,4,1,300,43.9696114630116,45,-135
140,366,8,100935,99997.45,100002.48,12.02,19.11,-102006,427,131,429,1,4,100,45.0014409893588,45,-135
10212,367,8,78,19.27,22.32,489.84,528.42,537,331,154,361,4,1,200,49.1942741393519,45,-135
10220,368,8,102699,100001.63,100004.4,-8.78,-24.04,-102346,289,127,324,1,4,400,45.0007935226215,45,-135
10223,366,8,68,20.84,14.04,527.31,341.35,431,307,148,342,1,4,500,33.9683229872254,45,-135
10235,367,8,78,18.93,16.51,472.6,380.33,435,355,148,362,4,1,400,41.0936545994686,45,-135
10253,366,8,76,20.78,16.37,529.4,369.46,467,354,121,363,1,4,300,38.2302163517193,45,-135
10280,368,8,60,15.89,13.64,395.89,349.36,605,320,144,363,4,1,300,40.6428412743406,45,-135
20329,367,8,76,17.84,21.18,457.28,495.07,413,342,151,393,1,4,500,49.8924287978979,45,-135
20356,368,8,62,2.24,8.74,53.35,220.85,-27,381,112,395,4,1,200,75.6249144745133,45,-135
20376,366,8,60,-9.68,0.84,-252.62,16.28,63,351,126,363,1,4,500,175.04047606556,45,-135
20396,367,8,78,16.62,20.23,418.51,459.82,303,323,132,343,1,4,200,50.5951117571397,45,-135
20417,368,8,104,18.68,20.01,473.35,450.1,427,308,120,312,1,4,100,46.9688134298331,45,-135
20420,366,8,70,16.43,19.51,419.12,494.22,411,330,119,343,1,4,200,49.8981881215197,45,-135
30451,368,8,72,19.53,20.06,483.31,482.5,411,325,142,342,1,4,500,45.7669853309046,45,-135
30453,366,8,72,18.86,14.73,480.23,351.47,465,368,121,375,4,1,100,37.9904780108219,45,-135
30462,367,8,86,17.55,18.92,428.74,397.89,357,340,155,358,4,1,500,47.1513113963419,45,-135
30491,367,8,74,16.33,14.24,413.72,331.2,411,314,135,350,1,4,0,41.0889065279294,45,-135
30496,368,8,70,16.38,17.25,422.15,422.1,431,376,4,382,1,4,500,46.4818974910419,45,-135
30538,366,8,74,18.63,22.74,477.37,541.7,431,314,154,344,1,4,300,50.6735670770533,45,-135
30559,367,8,92,17.5,22.43,451.47,464.14,335,320,136,342,1,4,200,52.0384642306232,45,-135
30586,366,8,110,23.09,16.01,573.12,316.15,515,368,153,382,1,4,200,34.7364236124327,45,-135
30596,368,8,106,19.74,24.71,504.15,539.01,503,317,136,335,1,4,500,51.3798016805005,45,-135
40631,367,8,84,18.7,19.45,470,425.3,331,315,149,327,1,4,400,46.1262463936615,45,-135
40634,366,8,78,22.17,16.45,556.78,380.99,331,337,126,344,1,4,500,36.5751816806265,45,-135
40648,368,8,82,14.88,18.57,370.83,419.13,411,406,129,1005,1,8192,400,51.2950680856088,45,-135
40677,368,8,60,-7.03,0.53,-179.17,6.83,33,458,109,458,1,4,500,175.688559689928,45,-135
40688,366,8,70,18.31,18.1,464.45,443.44,411,319,123,337,4,1,300,44.6695418763707,45,-135
40702,367,8,80,14.91,21,378.74,496.97,243,290,129,299,1,4,500,54.6252481561239,45,-135
40750,367,8,106,19.39,17.91,489.76,374.14,475,377,119,379,4,1,300,42.7277937061171,45,-135
40751,368,8,94,18.41,19.13,451.27,439.01,493,324,125,343,1,4,500,46.0987720830749,45,-135
40754,366,8,108,16.83,18.23,435.81,384.76,261,296,137,302,4,1,300,47.2866941675213,45,-135
50784,366,8,76,21.72,16.93,534.22,406.19,353,344,115,350,1,4,400,37.9352008563521,45,-135
50811,368,8,72,16.74,11.5,429.85,268.33,327,330,128,343,4,1,0,34.4881816355489,45,-135
50818,367,8,106,18.96,16.45,496.51,365.51,449,309,129,329,4,1,100,40.9454316072891,45,-135
50848,368,8,76,16.87,19.79,433.22,473.65,273,319,120,329,1,4,400,49.5540428542061,45,-135
50862,367,8,74,19.01,19.35,475.45,463.77,397,292,118,295,1,4,400,45.5078220784258,45,-135
50880,366,8,68,22.9,13.69,577.69,346.94,431,339,127,345,4,1,0,30.8716826582669,45,-135
50889,366,8,92,15.98,20.56,416.75,471.08,335,329,122,343,1,4,200,52.1443143540707,45,-135
50891,368,8,106,15.16,19.68,385.22,389.69,411,271,126,290,1,4,300,52.3920333006979,45,-135
50900,367,8,80,17.17,22.17,441.7,511.22,315,327,115,341,1,4,0,52.2432922176745,45,-135
60937,368,8,78,15.8,14.76,384.43,362.73,427,290,140,303,1,4,100,43.0508958401827,45,-135
trial,stack,class,duration,H_amp,V_amp,H_vel,V_vel,EyeRT,ArmRT,arm_duration,ArmRT2,button1,button2,delay,sac ang,targR,targL
17,366,1,66,13.73,-1.03,344.1,-33.83,523,474,140,1115,4,32,200,-4.29019075081664,-0,-180
18,368,1,68,16.46,-4.75,414.6,-141.74,427,432,208,600,4,1,0,-16.0969959900497,-0,-180
10072,366,1,64,15.55,-3.69,404.77,-96.29,573,512,130,533,1,4,400,-13.3493183338868,-0,-180
23,366,2,68,14.13,-19.6,355.58,-529.03,359,381,131,418,4,1,300,-54.2114738740265,-45,135
10074,366,2,70,13.96,-21.01,344.97,-543.38,417,512,102,543,4,1,300,-56.3981282166959,-45,135
10045,366,3,68,-2.4,21.16,-61.59,535.41,413,370,118,393,1,4,200,96.4709223994942,-90,90
2,367,4,0,0,0,0,0,-99999,581,420,961,4,1,500,0,-135,45
31,366,4,74,-22.26,-27.97,-559.93,-662.87,405,375,216,720,4,1,300,-128.514622876873,-135,45
10064,366,4,101063,99996.97,100000.7,5.4,17.95,-102246,380,123,441,4,1,200,45.0010685787367,-135,45
10067,367,4,34,5.85,8.36,284.43,367.13,427,387,144,460,4,1,0,55.0171802476911,-135,45
10073,366,5,66,-20.95,-5.4,-538.24,-145.67,399,363,144,401,4,1,300,-165.5462498335,-180,0
22,366,6,68,13.61,-23.48,327.78,-600.53,277,338,158,368,4,1,300,-59.9016071819198,135,-45
10065,366,6,88,-20.47,14.46,-551.68,324.98,429,363,146,385,4,1,300,144.76263130382,135,-45
1,366,7,68,0.46,21.51,8.88,542.51,553,448,214,537,4,1,100,88.7748934530413,90,-90
13,368,7,76,-3.53,19.52,-104.14,462.24,281,331,186,364,4,1,300,100.250594010917,90,-90
10071,366,7,66,-2.06,11.37,-57.2,275.68,251,350,158,400,4,1,400,100.269366464314,90,-90
6,368,8,68,19.62,19.35,494.1,467.77,617,374,137,376,1,4,200,44.6030379024026,45,-135
29,366,8,88,24.32,14.56,622.54,309.73,537,379,196,564,4,1,100,30.9082911287674,45,-135
10051,366,8,72,22.89,17.16,586.2,415.49,407,322,151,390,4,1,400,36.8578809137398,45,-135
trial,stack,class,duration,H_amp,V_amp,H_vel,V_vel,EyeRT,ArmRT,arm_duration,ArmRT2,button1,button2,delay,sac ang,targR,targL
